Date,Close
25/5/2022,7522.799805
26/5/2022,7564.899902
27/5/2022,7585.5
30/5/2022,7600.100098
31/5/2022,7607.700195
1/6/2022,7533
6/6/2022,7608.200195
7/6/2022,7598.899902
8/6/2022,7593
9/6/2022,7476.200195
10/6/2022,7317.5
13/6/2022,7205.799805
14/6/2022,7187.5
15/6/2022,7273.399902
16/6/2022,7045
17/6/2022,7016.299805
20/6/2022,7121.799805
21/6/2022,7152.100098
22/6/2022,7089.200195
23/6/2022,7020.5
24/6/2022,7208.799805
27/6/2022,7258.299805
28/6/2022,7323.399902
29/6/2022,7312.299805
30/6/2022,7169.299805
1/7/2022,7168.700195
4/7/2022,7232.700195
5/7/2022,7025.5
6/7/2022,7107.799805
7/7/2022,7189.100098
8/7/2022,7196.200195
11/7/2022,7196.600098
12/7/2022,7209.899902
13/7/2022,7156.399902
14/7/2022,7039.799805
15/7/2022,7159
18/7/2022,7223.200195
19/7/2022,7296.299805
20/7/2022,7264.299805
21/7/2022,7270.5
22/7/2022,7276.399902
25/7/2022,7306.299805
26/7/2022,7306.299805
27/7/2022,7348.200195
28/7/2022,7345.299805
29/7/2022,7423.399902
1/8/2022,7413.399902
2/8/2022,7409.100098
3/8/2022,7445.700195
4/8/2022,7448.100098
5/8/2022,7439.700195
8/8/2022,7482.399902
9/8/2022,7488.200195
10/8/2022,7507.100098
11/8/2022,7465.899902
12/8/2022,7500.899902
15/8/2022,7509.200195
16/8/2022,7536.100098
17/8/2022,7515.799805
18/8/2022,7541.899902
19/8/2022,7550.399902
22/8/2022,7533.799805
23/8/2022,7488.100098
24/8/2022,7471.5
25/8/2022,7479.700195
26/8/2022,7427.299805
30/8/2022,7361.600098
31/8/2022,7284.200195
1/9/2022,7148.5
2/9/2022,7281.200195
5/9/2022,7287.399902
6/9/2022,7300.399902
7/9/2022,7237.799805
8/9/2022,7262.100098
9/9/2022,7351.100098
12/9/2022,7473
13/9/2022,7385.899902
14/9/2022,7277.299805
15/9/2022,7282.100098
16/9/2022,7236.700195
20/9/2022,7192.700195
21/9/2022,7237.600098
22/9/2022,7159.5
23/9/2022,7018.600098
26/9/2022,7021
27/9/2022,6984.600098
28/9/2022,7005.399902
29/9/2022,6881.600098
30/9/2022,6893.799805
3/10/2022,6908.799805
4/10/2022,7086.5
5/10/2022,7052.600098
6/10/2022,6997.299805
7/10/2022,6991.100098
10/10/2022,6959.299805
11/10/2022,6885.200195
12/10/2022,6826.200195
13/10/2022,6850.299805
14/10/2022,6858.799805
17/10/2022,6920.200195
18/10/2022,6936.700195
19/10/2022,6925
20/10/2022,6943.899902
21/10/2022,6969.700195
24/10/2022,7014
25/10/2022,7013.5
26/10/2022,7056.100098
27/10/2022,7073.700195
28/10/2022,7047.700195
31/10/2022,7094.5
1/11/2022,7186.200195
2/11/2022,7144.100098
3/11/2022,7188.600098
4/11/2022,7334.799805
7/11/2022,7300
8/11/2022,7306.100098
9/11/2022,7296.299805
10/11/2022,7375.299805
11/11/2022,7318
14/11/2022,7385.200195
15/11/2022,7369.399902
16/11/2022,7351.200195
17/11/2022,7346.5
18/11/2022,7385.5
21/11/2022,7376.899902
22/11/2022,7452.799805
23/11/2022,7465.200195
24/11/2022,7466.600098
25/11/2022,7486.700195
28/11/2022,7474
29/11/2022,7512
30/11/2022,7573.100098
1/12/2022,7558.5
2/12/2022,7556.200195
5/12/2022,7567.5
6/12/2022,7521.399902
7/12/2022,7489.200195
8/12/2022,7472.200195
9/12/2022,7476.600098
12/12/2022,7446
13/12/2022,7502.899902
14/12/2022,7495.899902
15/12/2022,7426.200195
16/12/2022,7332.100098
19/12/2022,7361.299805
20/12/2022,7370.600098
21/12/2022,7497.299805
22/12/2022,7469.299805
23/12/2022,7473
28/12/2022,7497.200195
29/12/2022,7512.700195
30/12/2022,7451.700195
